author_id,name,role,profile_url,average_rating,rating_count,text_review_count,record_create_timestamp
671707,Joan Kilby,,https://www.goodreads.com/author/show/671707.Joan_Kilby,3.75,2061,431,2020-02-19 22:10:33.389217
2922229,André Aciman,,https://www.goodreads.com/author/show/2922229.Andr_Aciman,4.17,174537,20127,2020-02-19 22:10:34.331398
32590,Anthony Horowitz,,https://www.goodreads.com/author/show/32590.Anthony_Horowitz,4.05,697238,43459,2020-02-19 22:10:35.283699
19790984,Avery North,,https://www.goodreads.com/author/show/19790984.Avery_North,4.01,142,102,2020-02-19 22:10:47.717270
14425604,B.A. Paris,,https://www.goodreads.com/author/show/14425604.B_A_Paris,3.88,382106,41038,2020-02-19 22:10:48.659507
322069,Liane Moriarty,,https://www.goodreads.com/author/show/322069.Liane_Moriarty,3.96,2174498,158753,2020-02-19 22:10:49.549144
3212743,Ben Hatke,,https://www.goodreads.com/author/show/3212743.Ben_Hatke,4.14,56761,5560,2020-02-19 22:10:50.552401
6203125,Michael J. Malone,,https://www.goodreads.com/author/show/6203125.Michael_J_Malone,3.78,2733,636,2020-02-19 22:10:51.458811
6895821,Tyler Hamilton,,https://www.goodreads.com/author/show/6895821.Tyler_Hamilton,4.34,13500,1240,2020-02-19 22:10:52.584431
182609,Margot Livesey,,https://www.goodreads.com/author/show/182609.Margot_Livesey,3.58,21877,3821,2020-02-19 22:10:53.544156
14878784,السيد حسين نجيب محمد العاملي,,https://www.goodreads.com/author/show/14878784._,3.87,265,30,2020-02-19 22:10:54.445672
17015,P.C. Cast,,https://www.goodreads.com/author/show/17015.P_C_Cast,3.94,2032243,59120,2020-02-19 22:10:55.332028
17168715,Alexandra Noir,,https://www.goodreads.com/author/show/17168715.Alexandra_Noir,4.29,1327,910,2020-02-19 22:10:56.255584
6693411,Kim Liggett,,https://www.goodreads.com/author/show/6693411.Kim_Liggett,4.02,14409,3690,2020-02-19 22:10:57.203074
4208569,Rainbow Rowell,,https://www.goodreads.com/author/show/4208569.Rainbow_Rowell,4.03,1931485,199823,2020-02-19 22:10:58.088420
6477494,Annabeth Albert,,https://www.goodreads.com/author/show/6477494.Annabeth_Albert,3.92,55690,10942,2020-02-19 22:10:59.084303
7350402,Amy Poehler,,https://www.goodreads.com/author/show/7350402.Amy_Poehler,3.84,405092,25738,2020-02-19 22:11:00.025348
3041690,Graham Moore,,https://www.goodreads.com/author/show/3041690.Graham_Moore,4.00,39703,5868,2020-02-19 22:11:00.907447
16807,Bryan Lee O'Malley,"Writer, Artist",https://www.goodreads.com/author/show/16807.Bryan_Lee_O_Malley,4.18,442815,17788,2020-02-19 22:11:01.836594
1552866,يحيى الطاهر عبد الله,,https://www.goodreads.com/author/show/1552866._,3.84,1120,188,2020-02-19 22:11:02.746829
671707,Joan Kilby,,https://www.goodreads.com/author/show/671707.Joan_Kilby,3.75,2061,431,2020-02-19 22:11:03.714444
2922229,André Aciman,,https://www.goodreads.com/author/show/2922229.Andr_Aciman,4.17,174537,20127,2020-02-19 22:11:04.670365
32590,Anthony Horowitz,,https://www.goodreads.com/author/show/32590.Anthony_Horowitz,4.05,697238,43459,2020-02-19 22:11:05.633460
19790984,Avery North,,https://www.goodreads.com/author/show/19790984.Avery_North,4.01,142,102,2020-02-19 22:11:18.234793
14425604,B.A. Paris,,https://www.goodreads.com/author/show/14425604.B_A_Paris,3.88,382106,41038,2020-02-19 22:11:19.120117
322069,Liane Moriarty,,https://www.goodreads.com/author/show/322069.Liane_Moriarty,3.96,2174498,158753,2020-02-19 22:11:20.062815
3212743,Ben Hatke,,https://www.goodreads.com/author/show/3212743.Ben_Hatke,4.14,56761,5560,2020-02-19 22:11:21.228532
6203125,Michael J. Malone,,https://www.goodreads.com/author/show/6203125.Michael_J_Malone,3.78,2733,636,2020-02-19 22:11:22.165336
6895821,Tyler Hamilton,,https://www.goodreads.com/author/show/6895821.Tyler_Hamilton,4.34,13500,1240,2020-02-19 22:11:23.089885
182609,Margot Livesey,,https://www.goodreads.com/author/show/182609.Margot_Livesey,3.58,21877,3821,2020-02-19 22:11:24.253805
14878784,السيد حسين نجيب محمد العاملي,,https://www.goodreads.com/author/show/14878784._,3.87,265,30,2020-02-19 22:11:25.210022
17015,P.C. Cast,,https://www.goodreads.com/author/show/17015.P_C_Cast,3.94,2032243,59120,2020-02-19 22:11:26.101403
17168715,Alexandra Noir,,https://www.goodreads.com/author/show/17168715.Alexandra_Noir,4.29,1327,910,2020-02-19 22:11:27.076642
6693411,Kim Liggett,,https://www.goodreads.com/author/show/6693411.Kim_Liggett,4.02,14409,3690,2020-02-19 22:11:28.011135
4208569,Rainbow Rowell,,https://www.goodreads.com/author/show/4208569.Rainbow_Rowell,4.03,1931485,199823,2020-02-19 22:11:28.895650
6477494,Annabeth Albert,,https://www.goodreads.com/author/show/6477494.Annabeth_Albert,3.92,55690,10942,2020-02-19 22:11:29.846347
7350402,Amy Poehler,,https://www.goodreads.com/author/show/7350402.Amy_Poehler,3.84,405092,25738,2020-02-19 22:11:30.760278
3041690,Graham Moore,,https://www.goodreads.com/author/show/3041690.Graham_Moore,4.00,39703,5868,2020-02-19 22:11:31.710861
16807,Bryan Lee O'Malley,"Writer, Artist",https://www.goodreads.com/author/show/16807.Bryan_Lee_O_Malley,4.18,442815,17788,2020-02-19 22:11:32.699889
1552866,يحيى الطاهر عبد الله,,https://www.goodreads.com/author/show/1552866._,3.84,1120,188,2020-02-19 22:11:33.691070
671707,Joan Kilby,,https://www.goodreads.com/author/show/671707.Joan_Kilby,3.75,2061,431,2020-02-19 22:11:34.654477
2922229,André Aciman,,https://www.goodreads.com/author/show/2922229.Andr_Aciman,4.17,174537,20127,2020-02-19 22:11:35.602418
32590,Anthony Horowitz,,https://www.goodreads.com/author/show/32590.Anthony_Horowitz,4.05,697238,43459,2020-02-19 22:11:36.525709
19790984,Avery North,,https://www.goodreads.com/author/show/19790984.Avery_North,4.01,143,103,2020-02-19 22:11:49.345641
14425604,B.A. Paris,,https://www.goodreads.com/author/show/14425604.B_A_Paris,3.88,382106,41038,2020-02-19 22:11:50.282612
322069,Liane Moriarty,,https://www.goodreads.com/author/show/322069.Liane_Moriarty,3.96,2174498,158753,2020-02-19 22:11:51.182464
3212743,Ben Hatke,,https://www.goodreads.com/author/show/3212743.Ben_Hatke,4.14,56761,5560,2020-02-19 22:11:52.138611
6203125,Michael J. Malone,,https://www.goodreads.com/author/show/6203125.Michael_J_Malone,3.78,2733,636,2020-02-19 22:11:53.059222
6895821,Tyler Hamilton,,https://www.goodreads.com/author/show/6895821.Tyler_Hamilton,4.34,13500,1240,2020-02-19 22:11:53.998051
182609,Margot Livesey,,https://www.goodreads.com/author/show/182609.Margot_Livesey,3.58,21877,3821,2020-02-19 22:11:55.010473
14878784,السيد حسين نجيب محمد العاملي,,https://www.goodreads.com/author/show/14878784._,3.87,265,30,2020-02-19 22:11:55.914591
17015,P.C. Cast,,https://www.goodreads.com/author/show/17015.P_C_Cast,3.94,2032243,59120,2020-02-19 22:11:56.848488
17168715,Alexandra Noir,,https://www.goodreads.com/author/show/17168715.Alexandra_Noir,4.29,1327,910,2020-02-19 22:11:57.802311
6693411,Kim Liggett,,https://www.goodreads.com/author/show/6693411.Kim_Liggett,4.02,14409,3690,2020-02-19 22:11:58.687448
4208569,Rainbow Rowell,,https://www.goodreads.com/author/show/4208569.Rainbow_Rowell,4.03,1931485,199823,2020-02-19 22:11:59.651204
6477494,Annabeth Albert,,https://www.goodreads.com/author/show/6477494.Annabeth_Albert,3.92,55690,10942,2020-02-19 22:12:00.658897
7350402,Amy Poehler,,https://www.goodreads.com/author/show/7350402.Amy_Poehler,3.84,405092,25738,2020-02-19 22:12:01.615112
3041690,Graham Moore,,https://www.goodreads.com/author/show/3041690.Graham_Moore,4.00,39703,5868,2020-02-19 22:12:02.618472
16807,Bryan Lee O'Malley,"Writer, Artist",https://www.goodreads.com/author/show/16807.Bryan_Lee_O_Malley,4.18,442815,17788,2020-02-19 22:12:03.554661
1552866,يحيى الطاهر عبد الله,,https://www.goodreads.com/author/show/1552866._,3.84,1120,188,2020-02-19 22:12:04.512150
671707,Joan Kilby,,https://www.goodreads.com/author/show/671707.Joan_Kilby,3.75,2061,431,2020-02-19 22:12:05.452703
2922229,André Aciman,,https://www.goodreads.com/author/show/2922229.Andr_Aciman,4.17,174537,20127,2020-02-19 22:12:06.428708
32590,Anthony Horowitz,,https://www.goodreads.com/author/show/32590.Anthony_Horowitz,4.05,697238,43459,2020-02-19 22:12:07.397471
19790984,Avery North,,https://www.goodreads.com/author/show/19790984.Avery_North,4.01,143,103,2020-02-19 22:12:20.048698
14425604,B.A. Paris,,https://www.goodreads.com/author/show/14425604.B_A_Paris,3.88,382106,41038,2020-02-19 22:12:20.998117
322069,Liane Moriarty,,https://www.goodreads.com/author/show/322069.Liane_Moriarty,3.96,2174498,158753,2020-02-19 22:12:21.952044
3212743,Ben Hatke,,https://www.goodreads.com/author/show/3212743.Ben_Hatke,4.14,56761,5560,2020-02-19 22:12:22.865831
6203125,Michael J. Malone,,https://www.goodreads.com/author/show/6203125.Michael_J_Malone,3.78,2733,636,2020-02-19 22:12:23.757862
6895821,Tyler Hamilton,,https://www.goodreads.com/author/show/6895821.Tyler_Hamilton,4.34,13500,1240,2020-02-19 22:12:24.672996
182609,Margot Livesey,,https://www.goodreads.com/author/show/182609.Margot_Livesey,3.58,21877,3821,2020-02-19 22:12:25.643975
14878784,السيد حسين نجيب محمد العاملي,,https://www.goodreads.com/author/show/14878784._,3.87,265,30,2020-02-19 22:12:26.543345
17015,P.C. Cast,,https://www.goodreads.com/author/show/17015.P_C_Cast,3.94,2032243,59120,2020-02-19 22:12:27.506668
17168715,Alexandra Noir,,https://www.goodreads.com/author/show/17168715.Alexandra_Noir,4.29,1327,910,2020-02-19 22:12:28.529169
6693411,Kim Liggett,,https://www.goodreads.com/author/show/6693411.Kim_Liggett,4.02,14409,3690,2020-02-19 22:12:29.418806
4208569,Rainbow Rowell,,https://www.goodreads.com/author/show/4208569.Rainbow_Rowell,4.03,1931485,199823,2020-02-19 22:12:30.338834
6477494,Annabeth Albert,,https://www.goodreads.com/author/show/6477494.Annabeth_Albert,3.92,55690,10942,2020-02-19 22:12:31.263869
7350402,Amy Poehler,,https://www.goodreads.com/author/show/7350402.Amy_Poehler,3.84,405092,25738,2020-02-19 22:12:32.423775
3041690,Graham Moore,,https://www.goodreads.com/author/show/3041690.Graham_Moore,4.00,39703,5868,2020-02-19 22:12:33.352166
16807,Bryan Lee O'Malley,"Writer, Artist",https://www.goodreads.com/author/show/16807.Bryan_Lee_O_Malley,4.18,442815,17788,2020-02-19 22:12:34.255855
1552866,يحيى الطاهر عبد الله,,https://www.goodreads.com/author/show/1552866._,3.84,1120,188,2020-02-19 22:12:35.219341
671707,Joan Kilby,,https://www.goodreads.com/author/show/671707.Joan_Kilby,3.75,2061,431,2020-02-19 22:12:36.214865
2922229,André Aciman,,https://www.goodreads.com/author/show/2922229.Andr_Aciman,4.17,174537,20127,2020-02-19 22:12:37.173373
32590,Anthony Horowitz,,https://www.goodreads.com/author/show/32590.Anthony_Horowitz,4.05,697238,43459,2020-02-19 22:12:38.174408
19790984,Avery North,,https://www.goodreads.com/author/show/19790984.Avery_North,4.01,143,103,2020-02-19 22:12:50.774004
14425604,B.A. Paris,,https://www.goodreads.com/author/show/14425604.B_A_Paris,3.88,382106,41038,2020-02-19 22:12:51.669538
322069,Liane Moriarty,,https://www.goodreads.com/author/show/322069.Liane_Moriarty,3.96,2174498,158753,2020-02-19 22:12:52.558261
3212743,Ben Hatke,,https://www.goodreads.com/author/show/3212743.Ben_Hatke,4.14,56761,5560,2020-02-19 22:12:53.431595
6203125,Michael J. Malone,,https://www.goodreads.com/author/show/6203125.Michael_J_Malone,3.78,2733,636,2020-02-19 22:12:54.283045
6895821,Tyler Hamilton,,https://www.goodreads.com/author/show/6895821.Tyler_Hamilton,4.34,13500,1240,2020-02-19 22:12:55.280480
182609,Margot Livesey,,https://www.goodreads.com/author/show/182609.Margot_Livesey,3.58,21877,3821,2020-02-19 22:12:56.209443
14878784,السيد حسين نجيب محمد العاملي,,https://www.goodreads.com/author/show/14878784._,3.87,265,30,2020-02-19 22:12:57.137022
17015,P.C. Cast,,https://www.goodreads.com/author/show/17015.P_C_Cast,3.94,2032243,59120,2020-02-19 22:12:58.018665
17168715,Alexandra Noir,,https://www.goodreads.com/author/show/17168715.Alexandra_Noir,4.29,1327,910,2020-02-19 22:12:58.935409
6693411,Kim Liggett,,https://www.goodreads.com/author/show/6693411.Kim_Liggett,4.02,14409,3690,2020-02-19 22:12:59.909476
4208569,Rainbow Rowell,,https://www.goodreads.com/author/show/4208569.Rainbow_Rowell,4.03,1931485,199823,2020-02-19 22:13:00.857146
6477494,Annabeth Albert,,https://www.goodreads.com/author/show/6477494.Annabeth_Albert,3.92,55690,10942,2020-02-19 22:13:01.827034
7350402,Amy Poehler,,https://www.goodreads.com/author/show/7350402.Amy_Poehler,3.84,405092,25738,2020-02-19 22:13:02.805113
3041690,Graham Moore,,https://www.goodreads.com/author/show/3041690.Graham_Moore,4.00,39703,5868,2020-02-19 22:13:03.746226
16807,Bryan Lee O'Malley,"Writer, Artist",https://www.goodreads.com/author/show/16807.Bryan_Lee_O_Malley,4.18,442815,17788,2020-02-19 22:13:04.700194
1552866,يحيى الطاهر عبد الله,,https://www.goodreads.com/author/show/1552866._,3.84,1120,188,2020-02-19 22:13:05.646097
671707,Joan Kilby,,https://www.goodreads.com/author/show/671707.Joan_Kilby,3.75,2061,431,2020-02-19 22:13:06.603727
2922229,André Aciman,,https://www.goodreads.com/author/show/2922229.Andr_Aciman,4.17,174537,20127,2020-02-19 22:13:07.537089
32590,Anthony Horowitz,,https://www.goodreads.com/author/show/32590.Anthony_Horowitz,4.05,697238,43459,2020-02-19 22:13:08.515074
19790984,Avery North,,https://www.goodreads.com/author/show/19790984.Avery_North,4.01,143,103,2020-02-19 22:13:21.091538
14425604,B.A. Paris,,https://www.goodreads.com/author/show/14425604.B_A_Paris,3.88,382106,41038,2020-02-19 22:13:22.162374
322069,Liane Moriarty,,https://www.goodreads.com/author/show/322069.Liane_Moriarty,3.96,2174498,158753,2020-02-19 22:13:23.121499
3212743,Ben Hatke,,https://www.goodreads.com/author/show/3212743.Ben_Hatke,4.14,56761,5560,2020-02-19 22:13:24.044995
6203125,Michael J. Malone,,https://www.goodreads.com/author/show/6203125.Michael_J_Malone,3.78,2733,636,2020-02-19 22:13:24.918820
6895821,Tyler Hamilton,,https://www.goodreads.com/author/show/6895821.Tyler_Hamilton,4.34,13500,1240,2020-02-19 22:13:25.833514
182609,Margot Livesey,,https://www.goodreads.com/author/show/182609.Margot_Livesey,3.58,21877,3821,2020-02-19 22:13:26.754142
14878784,السيد حسين نجيب محمد العاملي,,https://www.goodreads.com/author/show/14878784._,3.87,265,30,2020-02-19 22:13:27.636412
17015,P.C. Cast,,https://www.goodreads.com/author/show/17015.P_C_Cast,3.94,2032243,59120,2020-02-19 22:13:28.602596
17168715,Alexandra Noir,,https://www.goodreads.com/author/show/17168715.Alexandra_Noir,4.29,1327,910,2020-02-19 22:13:29.545118
6693411,Kim Liggett,,https://www.goodreads.com/author/show/6693411.Kim_Liggett,4.02,14409,3690,2020-02-19 22:13:30.759799
4208569,Rainbow Rowell,,https://www.goodreads.com/author/show/4208569.Rainbow_Rowell,4.03,1931485,199823,2020-02-19 22:13:31.667220
6477494,Annabeth Albert,,https://www.goodreads.com/author/show/6477494.Annabeth_Albert,3.92,55690,10942,2020-02-19 22:13:32.602398
7350402,Amy Poehler,,https://www.goodreads.com/author/show/7350402.Amy_Poehler,3.84,405092,25738,2020-02-19 22:13:33.571941
3041690,Graham Moore,,https://www.goodreads.com/author/show/3041690.Graham_Moore,4.00,39703,5868,2020-02-19 22:13:34.467968
16807,Bryan Lee O'Malley,"Writer, Artist",https://www.goodreads.com/author/show/16807.Bryan_Lee_O_Malley,4.18,442815,17788,2020-02-19 22:13:35.368113
1552866,يحيى الطاهر عبد الله,,https://www.goodreads.com/author/show/1552866._,3.84,1120,188,2020-02-19 22:13:36.364895
671707,Joan Kilby,,https://www.goodreads.com/author/show/671707.Joan_Kilby,3.75,2061,431,2020-02-19 22:13:37.315104
2922229,André Aciman,,https://www.goodreads.com/author/show/2922229.Andr_Aciman,4.17,174537,20127,2020-02-19 22:13:38.219316
32590,Anthony Horowitz,,https://www.goodreads.com/author/show/32590.Anthony_Horowitz,4.05,697238,43459,2020-02-19 22:13:39.163962
19790984,Avery North,,https://www.goodreads.com/author/show/19790984.Avery_North,4.01,143,103,2020-02-19 22:13:51.804359
14425604,B.A. Paris,,https://www.goodreads.com/author/show/14425604.B_A_Paris,3.88,382106,41038,2020-02-19 22:13:52.696510
322069,Liane Moriarty,,https://www.goodreads.com/author/show/322069.Liane_Moriarty,3.96,2174498,158753,2020-02-19 22:13:53.624073
3212743,Ben Hatke,,https://www.goodreads.com/author/show/3212743.Ben_Hatke,4.14,56761,5560,2020-02-19 22:13:54.557090
6203125,Michael J. Malone,,https://www.goodreads.com/author/show/6203125.Michael_J_Malone,3.78,2733,636,2020-02-19 22:13:55.477062
6895821,Tyler Hamilton,,https://www.goodreads.com/author/show/6895821.Tyler_Hamilton,4.34,13500,1240,2020-02-19 22:13:56.417535
182609,Margot Livesey,,https://www.goodreads.com/author/show/182609.Margot_Livesey,3.58,21877,3821,2020-02-19 22:13:57.313030
14878784,السيد حسين نجيب محمد العاملي,,https://www.goodreads.com/author/show/14878784._,3.87,265,30,2020-02-19 22:13:58.242507
17015,P.C. Cast,,https://www.goodreads.com/author/show/17015.P_C_Cast,3.94,2032243,59120,2020-02-19 22:13:59.119920
17168715,Alexandra Noir,,https://www.goodreads.com/author/show/17168715.Alexandra_Noir,4.29,1327,910,2020-02-19 22:14:00.077323
6693411,Kim Liggett,,https://www.goodreads.com/author/show/6693411.Kim_Liggett,4.02,14409,3690,2020-02-19 22:14:00.998617
4208569,Rainbow Rowell,,https://www.goodreads.com/author/show/4208569.Rainbow_Rowell,4.03,1931485,199823,2020-02-19 22:14:01.910231
6477494,Annabeth Albert,,https://www.goodreads.com/author/show/6477494.Annabeth_Albert,3.92,55690,10942,2020-02-19 22:14:02.874229
7350402,Amy Poehler,,https://www.goodreads.com/author/show/7350402.Amy_Poehler,3.84,405092,25738,2020-02-19 22:14:03.810424
3041690,Graham Moore,,https://www.goodreads.com/author/show/3041690.Graham_Moore,4.00,39703,5868,2020-02-19 22:14:04.761270
16807,Bryan Lee O'Malley,"Writer, Artist",https://www.goodreads.com/author/show/16807.Bryan_Lee_O_Malley,4.18,442818,17789,2020-02-19 22:14:05.690758
1552866,يحيى الطاهر عبد الله,,https://www.goodreads.com/author/show/1552866._,3.84,1120,188,2020-02-19 22:14:06.593794
671707,Joan Kilby,,https://www.goodreads.com/author/show/671707.Joan_Kilby,3.75,2061,431,2020-02-19 22:14:07.512304
2922229,André Aciman,,https://www.goodreads.com/author/show/2922229.Andr_Aciman,4.17,174537,20127,2020-02-19 22:14:08.412522
32590,Anthony Horowitz,,https://www.goodreads.com/author/show/32590.Anthony_Horowitz,4.05,697238,43459,2020-02-19 22:14:09.359332
19790984,Avery North,,https://www.goodreads.com/author/show/19790984.Avery_North,4.01,143,103,2020-02-19 22:14:21.678375
14425604,B.A. Paris,,https://www.goodreads.com/author/show/14425604.B_A_Paris,3.88,382106,41038,2020-02-19 22:14:22.595831
322069,Liane Moriarty,,https://www.goodreads.com/author/show/322069.Liane_Moriarty,3.96,2174498,158753,2020-02-19 22:14:23.537844
3212743,Ben Hatke,,https://www.goodreads.com/author/show/3212743.Ben_Hatke,4.14,56761,5560,2020-02-19 22:14:24.512322
6203125,Michael J. Malone,,https://www.goodreads.com/author/show/6203125.Michael_J_Malone,3.78,2733,636,2020-02-19 22:14:25.456134
6895821,Tyler Hamilton,,https://www.goodreads.com/author/show/6895821.Tyler_Hamilton,4.34,13500,1240,2020-02-19 22:14:26.429029
182609,Margot Livesey,,https://www.goodreads.com/author/show/182609.Margot_Livesey,3.58,21877,3821,2020-02-19 22:14:27.404615
14878784,السيد حسين نجيب محمد العاملي,,https://www.goodreads.com/author/show/14878784._,3.87,265,30,2020-02-19 22:14:28.328381
17015,P.C. Cast,,https://www.goodreads.com/author/show/17015.P_C_Cast,3.94,2032243,59120,2020-02-19 22:14:29.224172
17168715,Alexandra Noir,,https://www.goodreads.com/author/show/17168715.Alexandra_Noir,4.29,1327,910,2020-02-19 22:14:30.179931
6693411,Kim Liggett,,https://www.goodreads.com/author/show/6693411.Kim_Liggett,4.02,14409,3690,2020-02-19 22:14:31.069282
4208569,Rainbow Rowell,,https://www.goodreads.com/author/show/4208569.Rainbow_Rowell,4.03,1931485,199823,2020-02-19 22:14:32.033336
6477494,Annabeth Albert,,https://www.goodreads.com/author/show/6477494.Annabeth_Albert,3.92,55690,10942,2020-02-19 22:14:33.012404
7350402,Amy Poehler,,https://www.goodreads.com/author/show/7350402.Amy_Poehler,3.84,405099,25739,2020-02-19 22:14:33.993378
3041690,Graham Moore,,https://www.goodreads.com/author/show/3041690.Graham_Moore,4.00,39709,5869,2020-02-19 22:14:34.973499
16807,Bryan Lee O'Malley,"Writer, Artist",https://www.goodreads.com/author/show/16807.Bryan_Lee_O_Malley,4.18,442818,17789,2020-02-19 22:14:35.893941
1552866,يحيى الطاهر عبد الله,,https://www.goodreads.com/author/show/1552866._,3.84,1120,188,2020-02-19 22:14:36.814552
671707,Joan Kilby,,https://www.goodreads.com/author/show/671707.Joan_Kilby,3.75,2061,431,2020-02-19 22:14:37.766952
2922229,André Aciman,,https://www.goodreads.com/author/show/2922229.Andr_Aciman,4.17,174537,20127,2020-02-19 22:14:38.697615
32590,Anthony Horowitz,,https://www.goodreads.com/author/show/32590.Anthony_Horowitz,4.05,697238,43459,2020-02-19 22:14:39.646817
19790984,Avery North,,https://www.goodreads.com/author/show/19790984.Avery_North,4.01,143,103,2020-02-19 22:14:52.182927
14425604,B.A. Paris,,https://www.goodreads.com/author/show/14425604.B_A_Paris,3.88,382106,41038,2020-02-19 22:14:53.126695
322069,Liane Moriarty,,https://www.goodreads.com/author/show/322069.Liane_Moriarty,3.96,2174498,158753,2020-02-19 22:14:54.050685
3212743,Ben Hatke,,https://www.goodreads.com/author/show/3212743.Ben_Hatke,4.14,56761,5560,2020-02-19 22:14:54.976948
6203125,Michael J. Malone,,https://www.goodreads.com/author/show/6203125.Michael_J_Malone,3.78,2733,636,2020-02-19 22:14:55.919033
6895821,Tyler Hamilton,,https://www.goodreads.com/author/show/6895821.Tyler_Hamilton,4.34,13500,1240,2020-02-19 22:14:56.840307
182609,Margot Livesey,,https://www.goodreads.com/author/show/182609.Margot_Livesey,3.58,21877,3821,2020-02-19 22:14:57.785693
14878784,السيد حسين نجيب محمد العاملي,,https://www.goodreads.com/author/show/14878784._,3.87,265,30,2020-02-19 22:14:58.688250
17015,P.C. Cast,,https://www.goodreads.com/author/show/17015.P_C_Cast,3.94,2032243,59120,2020-02-19 22:14:59.628482
17168715,Alexandra Noir,,https://www.goodreads.com/author/show/17168715.Alexandra_Noir,4.29,1327,910,2020-02-19 22:15:00.539550
6693411,Kim Liggett,,https://www.goodreads.com/author/show/6693411.Kim_Liggett,4.02,14409,3690,2020-02-19 22:15:01.402807
4208569,Rainbow Rowell,,https://www.goodreads.com/author/show/4208569.Rainbow_Rowell,4.03,1931485,199823,2020-02-19 22:15:02.342685
6477494,Annabeth Albert,,https://www.goodreads.com/author/show/6477494.Annabeth_Albert,3.92,55690,10942,2020-02-19 22:15:03.311203
7350402,Amy Poehler,,https://www.goodreads.com/author/show/7350402.Amy_Poehler,3.84,405099,25739,2020-02-19 22:15:04.284486
3041690,Graham Moore,,https://www.goodreads.com/author/show/3041690.Graham_Moore,4.00,39709,5869,2020-02-19 22:15:05.252491
16807,Bryan Lee O'Malley,"Writer, Artist",https://www.goodreads.com/author/show/16807.Bryan_Lee_O_Malley,4.18,442818,17789,2020-02-19 22:15:06.162339
1552866,يحيى الطاهر عبد الله,,https://www.goodreads.com/author/show/1552866._,3.84,1120,188,2020-02-19 22:15:07.088305
671707,Joan Kilby,,https://www.goodreads.com/author/show/671707.Joan_Kilby,3.75,2061,431,2020-02-19 22:15:08.028460
2922229,André Aciman,,https://www.goodreads.com/author/show/2922229.Andr_Aciman,4.17,174537,20127,2020-02-19 22:15:08.989238
32590,Anthony Horowitz,,https://www.goodreads.com/author/show/32590.Anthony_Horowitz,4.05,697238,43459,2020-02-19 22:15:09.938343
19790984,Avery North,,https://www.goodreads.com/author/show/19790984.Avery_North,4.01,143,103,2020-02-19 22:15:22.623943
14425604,B.A. Paris,,https://www.goodreads.com/author/show/14425604.B_A_Paris,3.88,382106,41038,2020-02-19 22:15:23.583410
322069,Liane Moriarty,,https://www.goodreads.com/author/show/322069.Liane_Moriarty,3.96,2174498,158753,2020-02-19 22:15:24.553420
3212743,Ben Hatke,,https://www.goodreads.com/author/show/3212743.Ben_Hatke,4.14,56761,5560,2020-02-19 22:15:25.518794
6203125,Michael J. Malone,,https://www.goodreads.com/author/show/6203125.Michael_J_Malone,3.78,2733,636,2020-02-19 22:15:26.439988
6895821,Tyler Hamilton,,https://www.goodreads.com/author/show/6895821.Tyler_Hamilton,4.34,13500,1240,2020-02-19 22:15:27.355047
182609,Margot Livesey,,https://www.goodreads.com/author/show/182609.Margot_Livesey,3.58,21877,3821,2020-02-19 22:15:28.317225
14878784,السيد حسين نجيب محمد العاملي,,https://www.goodreads.com/author/show/14878784._,3.87,265,30,2020-02-19 22:15:29.253452
17015,P.C. Cast,,https://www.goodreads.com/author/show/17015.P_C_Cast,3.94,2032243,59120,2020-02-19 22:15:30.176515
17168715,Alexandra Noir,,https://www.goodreads.com/author/show/17168715.Alexandra_Noir,4.29,1327,910,2020-02-19 22:15:31.168090
6693411,Kim Liggett,,https://www.goodreads.com/author/show/6693411.Kim_Liggett,4.02,14409,3690,2020-02-19 22:15:32.073369
4208569,Rainbow Rowell,,https://www.goodreads.com/author/show/4208569.Rainbow_Rowell,4.03,1931485,199823,2020-02-19 22:15:33.010287
6477494,Annabeth Albert,,https://www.goodreads.com/author/show/6477494.Annabeth_Albert,3.92,55690,10942,2020-02-19 22:15:33.947694
7350402,Amy Poehler,,https://www.goodreads.com/author/show/7350402.Amy_Poehler,3.84,405099,25739,2020-02-19 22:15:34.894616
3041690,Graham Moore,,https://www.goodreads.com/author/show/3041690.Graham_Moore,4.00,39709,5869,2020-02-19 22:15:35.850738
16807,Bryan Lee O'Malley,"Writer, Artist",https://www.goodreads.com/author/show/16807.Bryan_Lee_O_Malley,4.18,442818,17789,2020-02-19 22:15:36.745594
1552866,يحيى الطاهر عبد الله,,https://www.goodreads.com/author/show/1552866._,3.84,1120,188,2020-02-19 22:15:37.673824
671707,Joan Kilby,,https://www.goodreads.com/author/show/671707.Joan_Kilby,3.75,2061,431,2020-02-19 22:15:38.675381
2922229,André Aciman,,https://www.goodreads.com/author/show/2922229.Andr_Aciman,4.17,174537,20127,2020-02-19 22:15:39.618434
32590,Anthony Horowitz,,https://www.goodreads.com/author/show/32590.Anthony_Horowitz,4.05,697238,43459,2020-02-19 22:15:40.525383
19790984,Avery North,,https://www.goodreads.com/author/show/19790984.Avery_North,4.01,143,103,2020-02-19 22:15:53.053422
14425604,B.A. Paris,,https://www.goodreads.com/author/show/14425604.B_A_Paris,3.88,382106,41038,2020-02-19 22:15:53.997979
322069,Liane Moriarty,,https://www.goodreads.com/author/show/322069.Liane_Moriarty,3.96,2174498,158753,2020-02-19 22:15:54.916035
